0.000153	2.48802	0.000153	-0.376052	0.000153	1.55931	0.000153	1.27542
0.00016	2.49188	0.00016	-0.35124	0.00016	1.63826	0.00016	1.17295
0.000166	2.49317	0.000166	-0.322561	0.000166	1.71173	0.000166	1.07724
0.000173	2.49414	0.000173	-0.294848	0.000173	1.77779	0.000173	0.987983
0.00018	2.49736	0.00018	-0.271325	0.00018	1.8387	0.00018	0.906456
0.000186	2.49704	0.000186	-0.248124	0.000186	1.89445	0.000186	0.831052
0.000193	2.50123	0.000193	-0.22589	0.000193	1.94439	0.000193	0.761771
0.000199	2.50284	0.000199	-0.2043	0.000199	1.9908	0.000199	0.697967
0.000206	2.50606	0.000206	-0.184965	0.000206	2.03204	0.000206	0.639964
0.000213	2.50477	0.000213	-0.165953	0.000213	2.07071	0.000213	0.58615
0.000219	2.50574	0.000219	-0.148875	0.000219	2.10487	0.000219	0.536526
0.000226	2.50671	0.000226	-0.129541	0.000226	2.13613	0.000226	0.491412
0.000233	2.51251	0.000233	-0.11504	0.000233	2.16384	0.000233	0.451455
0.000239	2.50993	0.000239	-0.101506	0.000239	2.19026	0.000239	0.414075
0.000246	2.51025	0.000246	-0.0928055	0.000246	2.21443	0.000246	0.379918
0.000253	2.51218	0.000253	-0.0795938	0.000253	2.23506	0.000253	0.348338
0.000259	2.51251	0.000259	-0.0702489	0.000259	2.25503	0.000259	0.320304
0.000266	2.51251	0.000266	-0.0592928	0.000266	2.27147	0.000266	0.294847
0.000273	2.51186	0.000273	-0.04737	0.000273	2.28726	0.000273	0.271646
0.000279	2.51444	0.000279	-0.0422142	0.000279	2.30176	0.000279	0.249733
0.000286	2.51508	0.000286	-0.0335138	0.000286	2.31433	0.000286	0.231366
0.000293	2.51476	0.000293	-0.0277135	0.000293	2.32561	0.000293	0.213643
0.000299	2.51573	0.000299	-0.0219132	0.000299	2.33624	0.000299	0.198175
0.000306	2.51508	0.000306	-0.0157907	0.000306	2.34591	0.000306	0.183675
0.000313	2.51476	0.000313	-0.0112794	0.000313	2.35428	0.000313	0.170463
0.000319	2.51573	0.000319	-0.00773478	0.000319	2.36202	0.000319	0.158862
0.000326	2.51895	0.000326	-0.0019345	0.000326	2.36975	0.000326	0.149195
0.000332	2.51766	0.000332	0.000321159	0.000332	2.37588	0.000332	0.13985
0.000339	2.51637	0.000339	0.00451025	0.000339	2.38232	0.000339	0.130505
0.000346	2.51895	0.000346	0.00644368	0.000346	2.38683	0.000346	0.123416
0.000352	2.51895	0.000352	0.00869934	0.000352	2.39231	0.000352	0.116005
0.000359	2.51992	0.000359	0.0119217	0.000359	2.39585	0.000359	0.10956
0.000366	2.51766	0.000366	0.0157886	0.000366	2.40069	0.000366	0.104404
0.000372	2.51927	0.000372	0.0161108	0.000372	2.40423	0.000372	0.0995704
0.000379	2.51831	0.000379	0.0173998	0.000379	2.40745	0.000379	0.0944146
0.000386	2.51798	0.000386	0.0212666	0.000386	2.41035	0.000386	0.0902255
0.000392	2.51927	0.000392	0.0212666	0.000392	2.41293	0.000392	0.0857142
0.000399	2.52314	0.000399	0.0228778	0.000399	2.41551	0.000399	0.082814
0.000406	2.51863	0.000406	0.0225556	0.000406	2.41809	0.000406	0.0789472
0.000412	2.51831	0.000412	0.0215889	0.000412	2.42067	0.000412	0.0766915
0.000419	2.51734	0.000419	0.0248112	0.000419	2.42131	0.000419	0.0744359
0.000426	2.52088	0.000426	0.0254557	0.000426	2.42357	0.000426	0.0721802
0.000432	2.52121	0.000432	0.0248112	0.000432	2.42518	0.000432	0.0686356
0.000439	2.51895	0.000439	0.0273891	0.000439	2.42711	0.000439	0.0663799
0.000446	2.51927	0.000446	0.0273891	0.000446	2.42808	0.000446	0.0654132
0.000452	2.52024	0.000452	0.0280336	0.000452	2.42937	0.000452	0.0634798
0.000459	2.51992	0.000459	0.029967	0.000459	2.43033	0.000459	0.0618686
0.000465	2.51927	0.000465	0.0306115	0.000465	2.43098	0.000465	0.0602574
0.000472	2.5196	0.000472	0.029967	0.000472	2.43259	0.000472	0.0599352
0.000479	2.52088	0.000479	0.0322227	0.000479	2.43291	0.000479	0.0576795
0.000485	2.5196	0.000485	0.0335117	0.000485	2.43356	0.000485	0.0560683
0.000492	2.5196	0.000492	0.031256	0.000492	2.43485	0.000492	0.0560683
0.000499	2.5196	0.000499	0.0331894	0.000499	2.43581	0.000499	0.0547793
0.000505	2.5225	0.000505	0.0322227	0.000505	2.43581	0.000505	0.0544571
0.000512	2.52153	0.000512	0.0319005	0.000512	2.43613	0.000512	0.0541349
0.000519	2.52056	0.000519	0.0331894	0.000519	2.43678	0.000519	0.0528459
0.000525	2.52088	0.000525	0.0325449	0.000525	2.43742	0.000525	0.0525237
0.000532	2.52121	0.000532	0.0328672	0.000532	2.43775	0.000532	0.0509125
0.000539	2.52314	0.000539	0.0325449	0.000539	2.43871	0.000539	0.0512347
0.000545	2.52185	0.000545	0.0325449	0.000545	2.43903	0.000545	0.051557
0.000552	2.52153	0.000552	0.0338339	0.000552	2.43968	0.000552	0.0499458
0.000559	2.52024	0.000559	0.0341561	0.000559	2.43903	0.000559	0.050268
0.000565	2.52282	0.000565	0.0338339	0.000565	2.44032	0.000565	0.0496235
0.000572	2.52153	0.000572	0.0357673	0.000572	2.44	0.000572	0.0486568
0.000579	2.51895	0.000579	0.0341561	0.000579	2.44065	0.000579	0.0483346
0.000585	2.51831	0.000585	0.0325449	0.000585	2.44032	0.000585	0.0486568
0.000592	2.51895	0.000592	0.0328672	0.000592	2.44097	0.000592	0.0480124
0.000598	2.52153	0.000598	0.0328672	0.000598	2.44097	0.000598	0.0476901
0.000605	2.52217	0.000605	0.0338339	0.000605	2.44129	0.000605	0.0473679
0.000612	2.52024	0.000612	0.0328672	0.000612	2.44193	0.000612	0.0464012
0.000618	2.51863	0.000618	0.0344784	0.000618	2.44129	0.000618	0.0464012
0.000625	2.52153	0.000625	0.0331894	0.000625	2.44161	0.000625	0.0467234
0.000632	2.52088	0.000632	0.0348006	0.000632	2.44193	0.000632	0.0467234
0.000638	2.52024	0.000638	0.0348006	0.000638	2.44193	0.000638	0.0457567
0.000645	2.52024	0.000645	0.0348006	0.000645	2.44226	0.000645	0.0473679
0.000652	2.52185	0.000652	0.0341561	0.000652	2.4429	0.000652	0.0460789
0.000658	2.5225	0.000658	0.0357673	0.000658	2.4429	0.000658	0.0464012
